review_score,review_category,delivery_time_delta,delayed_days_ratio,is_late,actual_delivery_days,carrier_to_customer_time,num_items,avg_item_price,freight_ratio,total_order_value,product_category_name_english,product_volume,product_density,product_photos_qty,price_per_weight,seller_customer_same_state,purchase_day_of_week,weekend_purchase,purchase_hour,purchase_month,customer_state,seller_state,main_payment_type
4.0,1,-20.0,-0.6451612903225806,0,11.0,328.42555555555555,1.0,13.7,1.4562043795620438,33.65,electronics,3872.0,0.05165289256198347,1.0,0.06849999999999999,0,0,0,19,3,BA,SP,boleto
4.0,1,-17.0,-0.5483870967741935,0,14.0,211.75333333333333,1.0,119.2,0.13456375838926174,135.24,toys,4096.0,0.0732421875,1.0,0.3973333333333333,0,3,0,8,4,RJ,MG,credit_card
5.0,1,-15.0,-0.7142857142857143,0,6.0,241.9922222222222,1.0,69.0,0.39057971014492754,95.95,furniture_living_room,26600.0,0.07236842105263158,3.0,0.035844155844155845,0,2,0,23,5,RS,MG,boleto
5.0,1,-6.0,-0.6666666666666666,0,3.0,26.786666666666665,1.0,13.65,0.5413919413919414,21.04,electronics,2800.0,0.07142857142857142,1.0,0.06825,1,2,0,13,3,SP,SP,credit_card
5.0,1,-23.0,-0.7931034482758621,0,6.0,90.54277777777777,1.0,34.9,0.404297994269341,49.01,fashion_shoes,3248.0,0.1539408866995074,12.0,0.0698,0,4,0,22,1,SP,PR,credit_card
3.0,0,-9.0,-0.6923076923076923,0,4.0,96.1138888888889,1.0,38.0,0.20473684210526316,45.78,watches_gifts,352.0,0.5681818181818182,5.0,0.19,1,0,0,10,12,SP,SP,credit_card
5.0,1,-7.0,-0.3888888888888889,0,11.0,269.04527777777776,1.0,49.9,0.3527054108216433,67.5,garden_tools,19800.0,0.08333333333333333,2.0,0.03024242424242424,0,4,0,8,2,MG,SP,boleto
2.0,0,-5.0,-0.29411764705882354,0,12.0,334.2030555555556,2.0,49.0,0.36,133.28,garden_tools,19800.0,0.07828282828282829,2.0,0.031612903225806455,0,4,0,11,11,MG,SP,credit_card
5.0,1,-11.0,-0.6875,0,5.0,112.85166666666667,1.0,49.9,0.267935871743487,63.269999999999996,garden_tools,32560.0,0.05374692874692875,2.0,0.028514285714285714,1,6,1,19,1,SP,SP,credit_card
4.0,1,-14.0,-0.6666666666666666,0,7.0,211.885,1.0,47.9,0.36743215031315246,65.5,perfumery,4000.0,0.2375,1.0,0.05042105263157894,0,5,1,17,3,RS,SP,credit_card
5.0,1,-9.0,-0.75,0,3.0,68.66472222222222,2.0,22.494999999999997,0.5547899533229608,69.94999999999999,baby,1280.0,0.234375,2.0,0.07498333333333332,1,0,0,9,5,RS,RS,credit_card
5.0,1,-5.0,-0.38461538461538464,0,8.0,143.50222222222223,1.0,89.9,0.13492769744160177,102.03,bed_bath_table,20000.0,0.06915,1.0,0.06500361532899494,1,3,0,19,7,SP,SP,boleto
4.0,1,-6.0,-0.3,0,14.0,437.0911111111111,1.0,100.79,0.19793630320468297,120.74000000000001,stationery,40500.0,0.13703703703703704,1.0,0.01816036036036036,0,2,0,11,2,BA,SP,credit_card
5.0,1,-8.0,-0.3076923076923077,0,18.0,607.3286111111111,1.0,269.9,0.3582808447573176,366.59999999999997,luggage_accessories,73500.0,0.13333333333333333,5.0,0.02754081632653061,0,2,0,9,6,RO,SP,voucher
1.0,0,-23.0,-0.8214285714285714,0,5.0,141.99305555555554,1.0,29.9,0.48561872909699,44.42,furniture_decor,352.0,1.1363636363636365,3.0,0.07475,0,0,0,22,1,SP,MG,credit_card
5.0,1,-8.0,-0.47058823529411764,0,9.0,262.3727777777778,1.0,131.99,0.13031290249261307,149.19,cool_stuff,19008.0,0.05523989898989899,1.0,0.1257047619047619,0,0,0,1,4,RJ,SP,voucher
5.0,1,-19.0,-0.8260869565217391,0,4.0,140.9363888888889,1.0,207.06,0.08640007727228823,224.95,furniture_decor,20592.0,0.06313131313131314,1.0,0.15927692307692307,0,1,0,8,5,SC,MG,credit_card
5.0,1,-8.0,-0.6153846153846154,0,5.0,166.40944444444443,1.0,145.9,0.10356408498971897,161.01,baby,49280.0,0.16741071428571427,3.0,0.017684848484848484,1,5,1,21,4,SP,SP,credit_card
5.0,1,-5.0,-0.2777777777777778,0,13.0,383.99944444444446,1.0,148.0,0.12358108108108108,166.29,furniture_decor,8349.0,0.1437297879985627,2.0,0.12333333333333334,0,5,1,19,12,SP,PR,credit_card
5.0,1,-16.0,-0.8,0,4.0,87.56416666666667,1.0,99.99,0.5878587858785879,158.76999999999998,food_drink,28350.0,0.31040564373897706,4.0,0.0113625,0,5,1,12,7,RJ,SP,credit_card
5.0,1,-3.0,-0.1875,0,13.0,270.49194444444447,1.0,135.0,0.16111111111111112,156.75,computers_accessories,1408.0,0.21306818181818182,3.0,0.45,0,4,0,7,11,GO,PR,credit_card
5.0,1,-3.0,-0.5,0,3.0,50.799166666666665,1.0,118.8,0.07861952861952862,128.14,perfumery,4199.0,0.13336508692545845,1.0,0.21214285714285713,0,6,1,17,7,MG,SP,credit_card
1.0,0,-1.0,-0.0625,0,15.0,435.77944444444444,1.0,89.0,0.17280898876404496,104.38,baby,11136.0,0.09428879310344827,1.0,0.08476190476190476,0,4,0,17,1,ES,SP,voucher
5.0,1,-12.0,-0.8571428571428571,0,2.0,18.182777777777776,1.0,85.0,0.24188235294117647,105.56,sports_leisure,9261.0,0.25915127955944284,1.0,0.035416666666666666,1,5,1,10,2,SP,SP,boleto
2.0,0,-8.0,-0.36363636363636365,0,14.0,452.47777777777776,1.0,59.99,0.4284047341223537,85.69,baby,4140.0,0.10869565217391304,4.0,0.1333111111111111,0,3,0,8,2,CE,SP,credit_card
1.0,0,-6.0,-0.42857142857142855,0,8.0,167.3177777777778,1.0,104.0,0.17894230769230768,122.61,health_beauty,4536.0,0.08818342151675485,3.0,0.26,0,0,0,23,4,SP,SC,debit_card
5.0,1,-10.0,-0.6666666666666666,0,5.0,67.97083333333333,1.0,99.9,0.18998998998998998,118.88000000000001,cool_stuff,10800.0,0.14814814814814814,2.0,0.06243750000000001,0,5,1,16,2,SP,PR,boleto
5.0,1,-9.0,-0.75,0,3.0,22.20638888888889,1.0,47.9,0.19352818371607516,57.17,pet_shop,4500.0,0.24444444444444444,1.0,0.04354545454545455,1,6,1,16,12,SP,SP,credit_card
1.0,0,-7.0,-0.3181818181818182,0,15.0,314.5547222222222,2.0,29.99,0.5371790596865622,92.19999999999999,housewares,6000.0,0.025,8.0,0.19993333333333332,0,1,0,21,12,MG,SP,credit_card
5.0,1,-6.0,-0.4,0,9.0,220.28166666666667,1.0,279.9,0.04490889603429797,292.46999999999997,watches_gifts,3564.0,0.08333333333333333,2.0,0.9424242424242424,1,4,0,18,4,SP,SP,credit_card
4.0,1,-4.0,-0.18181818181818182,0,18.0,525.6663888888888,1.0,29.99,0.5598532844281428,46.78,telephony,816.0,0.36764705882352944,4.0,0.09996666666666666,0,6,1,18,2,BA,SP,credit_card
5.0,1,-5.0,-0.625,0,3.0,55.51027777777778,1.0,24.99,0.295718287314926,32.379999999999995,telephony,816.0,0.42892156862745096,6.0,0.07139999999999999,1,6,1,17,5,SP,SP,credit_card
3.0,0,0.0,,0,7.0,0.0,3.0,81.5,0.2136196319018405,296.73,furniture_decor,26117.0,0.07849293563579278,2.0,0.03975609756097561,0,3,0,13,4,SC,SP,credit_card
5.0,1,-10.0,-0.6666666666666666,0,5.0,147.06333333333333,2.0,59.9,0.22437395659432388,146.68,garden_tools,32560.0,0.05374692874692875,2.0,0.03422857142857143,1,4,0,14,9,SP,SP,boleto
4.0,1,-12.0,-0.35294117647058826,0,22.0,768.1611111111112,1.0,37.8,0.6066137566137566,60.73,home_appliances,3700.0,0.44594594594594594,1.0,0.022909090909090907,0,4,0,13,3,RJ,SP,credit_card
5.0,1,-26.0,-0.7647058823529411,0,8.0,151.69416666666666,1.0,455.88,0.05777836272703343,482.21999999999997,perfumery,4608.0,0.11393229166666667,1.0,0.8683428571428571,0,6,1,10,8,MG,SC,credit_card
4.0,1,-11.0,-0.5238095238095238,0,10.0,310.1455555555556,1.0,20.0,0.755,35.1,toys,18600.0,0.021505376344086023,2.0,0.05,0,6,1,15,10,DF,SP,voucher
5.0,1,-6.0,-0.5454545454545454,0,5.0,148.62333333333333,1.0,68.88,0.6428571428571429,113.16,housewares,23100.0,0.2619047619047619,1.0,0.011385123966942148,0,6,1,17,8,DF,MG,credit_card
5.0,1,2.0,0.18181818181818182,1,13.0,218.4622222222222,1.0,19.0,1.1278947368421053,40.43,health_beauty,12167.0,0.15410536697624722,1.0,0.010133333333333333,0,1,0,12,8,RS,SP,credit_card
5.0,1,-12.0,-0.7058823529411765,0,5.0,167.02777777777777,1.0,14.9,1.1268456375838924,31.689999999999998,electronics,1728.0,0.07233796296296297,1.0,0.1192,0,3,0,20,6,RJ,PR,boleto
5.0,1,-8.0,-0.4444444444444444,0,10.0,311.41805555555555,1.0,152.9,0.11007194244604315,169.73000000000002,sports_leisure,3696.0,0.15557359307359309,1.0,0.2659130434782609,0,4,0,10,11,SC,SP,boleto
5.0,1,-1.0,-0.07142857142857142,0,13.0,406.5361111111111,1.0,38.0,0.40078947368421053,53.230000000000004,stationery,891.0,0.28058361391694725,2.0,0.152,0,2,0,11,4,DF,SP,credit_card
5.0,1,-7.0,-0.4666666666666667,0,8.0,222.1275,1.0,19.9,1.0628140703517588,41.05,dvds_blu_ray,560.0,0.35714285714285715,1.0,0.09949999999999999,0,3,0,16,10,SC,GO,boleto
5.0,1,-11.0,-0.7333333333333333,0,4.0,122.72222222222223,1.0,138.9,0.11317494600431965,154.62,perfumery,3360.0,0.1675595238095238,1.0,0.24671403197158082,1,3,0,15,3,SP,SP,credit_card
5.0,1,-11.0,-0.6470588235294118,0,6.0,141.3502777777778,1.0,28.99,0.5208692652638841,44.089999999999996,telephony,816.0,0.42892156862745096,6.0,0.08282857142857142,0,2,0,18,2,PR,SP,voucher
5.0,1,-10.0,-0.625,0,6.0,168.01666666666668,1.0,15.0,1.0066666666666666,30.1,toys,8750.0,0.03428571428571429,2.0,0.05,0,0,0,16,10,RJ,SP,credit_card
5.0,1,-11.0,-0.6470588235294118,0,6.0,172.34,1.0,159.0,0.11943396226415093,177.99,watches_gifts,2288.0,0.15297202797202797,1.0,0.4542857142857143,0,4,0,19,5,MG,SP,credit_card
5.0,1,-13.0,-0.8125,0,3.0,64.28694444444444,1.0,21.99,0.6934970441109596,37.239999999999995,telephony,816.0,0.36764705882352944,4.0,0.07329999999999999,0,5,1,0,6,MG,SP,credit_card
5.0,1,-2.0,-0.4,0,3.0,56.64277777777778,1.0,48.9,0.18588957055214725,57.989999999999995,baby,5200.0,0.11538461538461539,1.0,0.0815,1,6,1,14,8,SP,SP,credit_card
5.0,1,-9.0,-0.5,0,9.0,293.0461111111111,1.0,115.0,0.459304347826087,167.82,signaling_and_security,92950.0,0.14792899408284024,3.0,0.008363636363636363,0,1,0,20,2,DF,SP,credit_card
5.0,1,-6.0,-0.6666666666666666,0,3.0,43.58222222222222,2.0,12.25,0.603265306122449,39.28,electronics,3872.0,0.04519628099173554,1.0,0.07,1,1,0,13,3,SP,SP,credit_card
4.0,1,-5.0,-0.2,0,20.0,465.91,1.0,110.0,0.20436363636363636,132.48,watches_gifts,2288.0,0.25524475524475526,3.0,0.18835616438356165,0,0,0,14,4,BA,SP,credit_card
5.0,1,-16.0,-0.8,0,4.0,119.83583333333333,1.0,249.9,0.24129651860744297,310.2,cool_stuff,106580.0,0.05301182210546069,3.0,0.04423008849557522,0,3,0,12,10,SP,RS,credit_card
5.0,1,-19.0,-0.76,0,6.0,97.0825,2.0,89.9,0.1932146829810901,214.54000000000002,bed_bath_table,3312.0,0.4076086956521739,1.0,0.06659259259259259,0,3,0,15,3,RJ,SP,credit_card
5.0,1,-7.0,-0.5384615384615384,0,6.0,167.6147222222222,1.0,199.99,0.07745387269363468,215.48000000000002,toys,37310.0,0.10318949343339587,4.0,0.051945454545454545,1,1,0,13,4,SP,SP,credit_card
5.0,1,-17.0,-0.7727272727272727,0,5.0,147.55277777777778,1.0,24.97,0.604725670804966,40.07,music,4356.0,0.12626262626262627,1.0,0.045399999999999996,0,2,0,13,2,MG,SP,credit_card
2.0,0,-10.0,-0.45454545454545453,0,12.0,308.1766666666667,2.0,58.9,0.8123938879456707,213.5,housewares,32994.0,0.21215978662787174,1.0,0.008414285714285714,0,0,0,20,11,AL,SP,credit_card
4.0,1,-12.0,-0.7058823529411765,0,5.0,147.99583333333334,2.0,51.0,0.37764705882352945,140.52,bed_bath_table,6612.0,0.1512401693889897,1.0,0.051,0,5,1,21,5,PR,SP,credit_card
4.0,1,-2.0,-0.125,0,14.0,434.6983333333333,1.0,129.9,0.11285604311008468,144.56,health_beauty,2106.0,0.2692307692307692,2.0,0.2291005291005291,0,0,0,21,1,MG,SP,boleto
5.0,1,-11.0,-0.44,0,14.0,399.445,1.0,139.9,0.1845604002859185,165.72,bed_bath_table,30000.0,0.11,6.0,0.042393939393939394,0,0,0,23,1,RS,SP,credit_card
5.0,1,-11.0,-0.5,0,11.0,284.31333333333333,1.0,58.9,0.6375212224108658,96.44999999999999,housewares,32994.0,0.21215978662787174,1.0,0.008414285714285714,0,4,0,18,2,PE,SP,credit_card
5.0,1,-2.0,-0.2857142857142857,0,5.0,151.56555555555556,1.0,64.99,0.3023542083397446,84.63999999999999,bed_bath_table,7429.0,0.16825952348902948,1.0,0.051992,0,0,0,16,8,PR,SC,credit_card
5.0,1,-17.0,-0.85,0,3.0,74.82972222222222,1.0,350.0,0.037314285714285716,363.06,fashion_bags_accessories,2646.0,0.05668934240362812,1.0,2.3333333333333335,1,1,0,8,3,SP,SP,credit_card
5.0,1,-9.0,-0.42857142857142855,0,12.0,349.7775,1.0,84.9,0.2138987043580683,103.06,sports_leisure,4096.0,0.1953125,1.0,0.10612500000000001,0,0,0,15,12,RJ,PR,credit_card
1.0,0,1.0,0.0625,1,17.0,500.8905555555556,1.0,119.9,0.1300250208507089,135.49,health_beauty,5610.0,0.18716577540106952,1.0,0.11419047619047619,0,2,0,13,7,SC,SP,credit_card
5.0,1,-11.0,-0.6875,0,5.0,142.5311111111111,1.0,119.9,0.14253544620517097,136.99,baby,36000.0,0.03888888888888889,6.0,0.08564285714285715,0,5,1,23,7,RJ,SP,credit_card
3.0,0,-10.0,-0.7142857142857143,0,4.0,90.1825,1.0,107.99,0.11352903046578387,120.25,bed_bath_table,2560.0,0.4296875,1.0,0.09817272727272727,1,5,1,20,10,SP,SP,credit_card
4.0,1,-17.0,-0.4857142857142857,0,18.0,555.6908333333333,1.0,28.9,0.7318339100346021,50.05,housewares,2160.0,0.2777777777777778,5.0,0.04816666666666666,0,5,1,22,9,AM,SP,credit_card
5.0,1,-7.0,-0.4117647058823529,0,10.0,316.6838888888889,1.0,84.0,0.1757142857142857,98.76,home_appliances,5967.0,0.04189710072063013,3.0,0.336,0,1,0,12,4,SC,SP,credit_card
1.0,0,7.0,0.5833333333333334,1,19.0,582.5563888888889,1.0,106.0,0.17566037735849058,124.62,sports_leisure,4913.0,0.07123956849175657,1.0,0.3028571428571429,0,3,0,16,5,GO,SP,boleto
5.0,1,-11.0,-0.6875,0,5.0,144.83305555555555,1.0,126.99,0.20261437908496732,152.72,garden_tools,9856.0,0.32974837662337664,3.0,0.03907384615384615,0,1,0,15,8,PR,SP,credit_card
5.0,1,-5.0,-0.5555555555555556,0,4.0,50.708333333333336,1.0,24.88,0.37258842443729906,34.15,housewares,352.0,0.7102272727272727,1.0,0.09952,1,2,0,11,7,SP,SP,boleto
5.0,1,-3.0,-0.11538461538461539,0,23.0,723.7711111111112,1.0,54.9,0.32112932604735883,72.53,bed_bath_table,20000.0,0.0875,4.0,0.03137142857142857,0,5,1,12,12,RS,SP,credit_card
5.0,1,-9.0,-0.9,0,1.0,24.371388888888887,1.0,89.9,0.10500556173526139,99.34,furniture_decor,11968.0,0.18382352941176472,5.0,0.040863636363636366,1,6,1,2,8,SP,SP,credit_card
5.0,1,-13.0,-0.5909090909090909,0,9.0,311.5236111111111,1.0,28.8,0.7343749999999999,49.95,auto,9000.0,0.05555555555555555,1.0,0.0576,0,3,0,13,2,MA,SP,credit_card
4.0,1,-8.0,-0.42105263157894735,0,11.0,310.2561111111111,1.0,77.87,0.1628354950558623,90.55000000000001,computers_accessories,2912.0,0.04739010989010989,1.0,0.5642753623188406,0,0,0,14,2,SP,PR,boleto
4.0,1,-12.0,-0.6666666666666666,0,6.0,91.85972222222222,1.0,61.98,0.2989674088415618,80.50999999999999,housewares,21875.0,0.018285714285714287,1.0,0.15495,0,0,0,9,7,SP,RS,credit_card
4.0,1,-12.0,-0.631578947368421,0,7.0,200.11277777777778,1.0,9.9,1.5383838383838384,25.130000000000003,stationery,12544.0,0.02391581632653061,1.0,0.033,0,4,0,15,6,RJ,SP,boleto
5.0,1,-10.0,-0.7142857142857143,0,4.0,126.32944444444445,1.0,94.9,0.1518440463645943,109.31,toys,3640.0,0.07554945054945054,1.0,0.3450909090909091,0,2,0,19,5,RJ,SP,credit_card
3.0,0,-9.0,-0.6428571428571429,0,5.0,165.41444444444446,1.0,49.9,0.4176352705410822,70.74,computers_accessories,2244.0,0.8689839572192514,4.0,0.02558974358974359,0,1,0,17,7,SC,SP,boleto
5.0,1,-21.0,-0.8076923076923077,0,5.0,147.2086111111111,1.0,45.0,0.564,70.38,furniture_decor,1600.0,0.15625,1.0,0.18,0,0,0,16,6,RR,SP,boleto
2.0,0,1.0,0.0625,1,17.0,527.6422222222222,1.0,99.99,0.16951695169516953,116.94,cool_stuff,32736.0,0.1366996578690127,1.0,0.02234413407821229,0,4,0,19,7,SC,SP,credit_card
5.0,1,-13.0,-0.6842105263157895,0,6.0,239.68944444444443,1.0,192.0,0.08380208333333333,208.09,fashion_underwear_beach,4617.0,0.08663634394628547,2.0,0.48,0,4,0,15,9,MS,SP,credit_card
5.0,1,-17.0,-0.7391304347826086,0,6.0,169.87916666666666,1.0,109.9,0.24849863512283893,137.21,health_beauty,3570.0,0.11960784313725491,1.0,0.2573770491803279,0,1,0,22,1,BA,RJ,credit_card
5.0,1,-18.0,-0.6666666666666666,0,9.0,299.7572222222222,1.0,65.0,0.282,83.33,sports_leisure,6750.0,0.05925925925925926,3.0,0.1625,0,1,0,18,5,SP,SC,credit_card
1.0,0,-17.0,-0.7391304347826086,0,6.0,168.80694444444444,5.0,53.9,0.3961038961038961,376.25,garden_tools,19800.0,0.07575757575757576,2.0,0.03593333333333333,0,6,1,22,4,RJ,SP,boleto
1.0,0,-13.0,-0.7222222222222222,0,5.0,29.360277777777778,1.0,79.99,0.09276159519939993,87.41,telephony,6000.0,0.058333333333333334,4.0,0.22854285714285713,1,2,0,19,5,SP,SP,credit_card
5.0,1,-1.0,-0.3333333333333333,0,2.0,99.39361111111111,1.0,59.89,0.153114042411087,69.06,stationery,9120.0,0.08771929824561403,1.0,0.0748625,1,3,0,15,8,SP,SP,credit_card
4.0,1,-1.0,-0.08333333333333333,0,11.0,164.51472222222222,1.0,119.9,0.11559633027522935,133.76,health_beauty,4374.0,0.43438500228623683,1.0,0.06310526315789473,1,6,1,17,5,SP,SP,credit_card
3.0,0,-10.0,-0.7692307692307693,0,3.0,96.05583333333334,1.0,34.9,0.31404011461318054,45.86,toys,8008.0,0.037462537462537464,1.0,0.11633333333333333,1,3,0,16,3,SP,SP,credit_card
1.0,0,-13.0,-0.65,0,7.0,261.99583333333334,2.0,112.9,0.09977856510186005,248.33,computers_accessories,2926.0,0.07074504442925496,1.0,0.5454106280193237,0,3,0,11,1,SP,PR,credit_card
5.0,1,-11.0,-0.6470588235294118,0,6.0,168.57888888888888,1.0,85.0,0.18694117647058825,100.89,computers_accessories,9261.0,0.03509340244034122,1.0,0.26153846153846155,0,5,1,19,3,SP,RS,credit_card
4.0,1,-9.0,-0.6,0,6.0,121.62,1.0,492.04,0.037903422485976744,510.69,watches_gifts,4368.0,0.1259157509157509,3.0,0.8946181818181819,0,5,1,12,3,RJ,SP,credit_card
4.0,1,-6.0,-0.35294117647058826,0,11.0,327.28055555555557,1.0,169.9,0.10853443201883461,188.34,stationery,24000.0,0.04583333333333333,3.0,0.15445454545454546,0,0,0,19,1,PR,SP,credit_card
5.0,1,-9.0,-0.6,0,6.0,170.66722222222222,1.0,64.9,0.42218798151001535,92.30000000000001,bed_bath_table,6750.0,0.18518518518518517,2.0,0.05192000000000001,0,0,0,14,7,SP,DF,credit_card
4.0,1,-9.0,-0.391304347826087,0,14.0,376.7322222222222,1.0,39.9,0.40225563909774437,55.95,computers_accessories,3564.0,0.028058361391694726,2.0,0.39899999999999997,0,0,0,21,2,RS,SP,credit_card
5.0,1,-5.0,-0.45454545454545453,0,6.0,171.64444444444445,1.0,211.05,0.09277422411750769,230.63,telephony,3328.0,0.030048076923076924,2.0,2.1105,0,1,0,1,8,RJ,SP,credit_card
5.0,1,-9.0,-0.5625,0,7.0,192.69583333333333,1.0,69.9,0.3835479256080114,96.71000000000001,Unknown,20250.0,0.23950617283950618,0.0,0.01441237113402062,0,0,0,21,7,RJ,MG,credit_card
5.0,1,-18.0,-0.782608695652174,0,5.0,96.95166666666667,1.0,59.9,0.34841402337228716,80.77,sports_leisure,3000.0,0.2,1.0,0.09983333333333333,0,0,0,18,2,SP,PR,credit_card
5.0,1,-19.0,-0.8636363636363636,0,3.0,101.37305555555555,2.0,49.99,0.30846169233846765,130.82,Unknown,3496.0,0.44336384439359267,0.0,0.032251612903225806,0,2,0,16,7,RJ,MG,credit_card
3.0,0,0.0,0.0,0,22.0,692.4622222222222,2.0,59.0,0.2993220338983051,153.32,garden_tools,19800.0,0.07575757575757576,2.0,0.03933333333333333,0,6,1,8,12,SC,SP,credit_card
5.0,1,-13.0,-0.7647058823529411,0,4.0,95.90861111111111,1.0,179.46,0.09411568037445671,196.35000000000002,bed_bath_table,26775.0,0.09710550887021475,1.0,0.06902307692307692,1,1,0,18,1,SP,SP,credit_card
5.0,1,-3.0,-0.13636363636363635,0,19.0,464.30583333333334,1.0,14.9,1.7201342281879193,40.53,furniture_decor,1750.0,0.08571428571428572,3.0,0.09933333333333333,0,1,0,22,12,ES,PR,boleto
4.0,1,-10.0,-0.5882352941176471,0,7.0,145.13583333333332,1.0,49.9,0.26913827655310624,63.33,garden_tools,32560.0,0.05374692874692875,2.0,0.028514285714285714,1,2,0,7,12,SP,SP,credit_card
5.0,1,-15.0,-0.75,0,5.0,146.85083333333333,1.0,129.9,0.13587374903772131,147.55,pet_shop,14400.0,0.11458333333333333,2.0,0.07872727272727273,0,0,0,18,4,MG,SP,credit_card
3.0,0,-11.0,-0.6470588235294118,0,6.0,144.2538888888889,1.0,57.99,0.3045352647008105,75.65,cool_stuff,15750.0,0.06349206349206349,1.0,0.05799,0,2,0,20,9,SC,SP,credit_card
4.0,1,-6.0,-0.375,0,10.0,313.62833333333333,1.0,59.0,0.3896610169491525,81.99,toys,33930.0,0.04420866489832007,3.0,0.03933333333333333,0,1,0,9,3,RJ,SP,boleto
5.0,1,-6.0,-0.3,0,14.0,314.4008333333333,1.0,43.99,0.3205273925892248,58.09,telephony,816.0,0.30637254901960786,6.0,0.17596,0,3,0,18,12,SC,SP,credit_card
3.0,0,-8.0,-0.4444444444444444,0,10.0,242.14138888888888,2.0,38.4,0.41953125,109.02,furniture_decor,10000.0,0.085,1.0,0.04517647058823529,0,5,1,20,11,RJ,SP,credit_card
5.0,1,-17.0,-0.7391304347826086,0,6.0,173.72694444444446,1.0,137.77,0.13834651956158814,156.83,Unknown,1232.0,0.3652597402597403,0.0,0.30615555555555557,0,5,1,21,6,MG,SP,credit_card
5.0,1,-13.0,-0.5909090909090909,0,9.0,175.355,2.0,69.9,0.30014306151645204,181.76000000000002,sports_leisure,8000.0,0.29375,1.0,0.029744680851063833,0,2,0,14,10,MG,SP,credit_card
1.0,0,-15.0,-0.6521739130434783,0,8.0,220.7736111111111,1.0,112.0,0.30874999999999997,146.57999999999998,garden_tools,24080.0,0.36856312292358806,4.0,0.012619718309859154,0,4,0,18,6,MT,ES,credit_card
4.0,1,-10.0,-0.7142857142857143,0,4.0,84.22694444444444,1.0,119.0,0.18042016806722688,140.47,stationery,34800.0,0.23563218390804597,6.0,0.01451219512195122,1,1,0,11,7,SP,SP,credit_card
5.0,1,-3.0,-0.375,0,5.0,95.33333333333333,1.0,109.9,0.22684258416742492,134.83,toys,70176.0,0.10711639306885545,2.0,0.014620194226420115,1,0,0,15,6,SP,SP,credit_card
5.0,1,-8.0,-0.6666666666666666,0,4.0,76.87222222222222,1.0,85.99,0.16280962902663101,99.99,construction_tools_construction,8000.0,0.46875,1.0,0.022930666666666665,1,6,1,21,1,SP,SP,credit_card
5.0,1,-12.0,-0.631578947368421,0,7.0,169.7861111111111,1.0,69.9,0.23247496423462086,86.15,sports_leisure,7840.0,0.11479591836734694,6.0,0.07766666666666668,0,0,0,18,8,ES,SP,credit_card
5.0,1,-13.0,-0.8125,0,3.0,104.77111111111111,1.0,139.0,0.09194244604316547,151.78,air_conditioning,15625.0,0.56,4.0,0.015885714285714284,0,2,0,16,5,SP,MG,credit_card
5.0,1,-11.0,-0.7333333333333333,0,4.0,123.95444444444445,1.0,24.99,0.5642256902761105,39.089999999999996,housewares,4800.0,0.25,3.0,0.020825,0,0,0,13,5,RJ,SP,boleto
5.0,1,-8.0,-0.6153846153846154,0,5.0,168.16694444444445,1.0,54.99,0.33206037461356613,73.25,telephony,1326.0,0.13197586726998492,1.0,0.3142285714285714,0,1,0,16,4,MG,SP,boleto
5.0,1,-12.0,-0.7058823529411765,0,5.0,49.01111111111111,1.0,109.9,0.14749772520473156,126.11000000000001,fashion_bags_accessories,1920.0,0.026041666666666668,4.0,2.198,0,2,0,12,10,GO,MG,credit_card
5.0,1,-11.0,-0.4782608695652174,0,12.0,220.39777777777778,1.0,100.9,0.38632309217046573,139.88,computers_accessories,6656.0,0.1427283653846154,1.0,0.10621052631578948,0,6,1,10,7,ES,PR,credit_card
4.0,1,-7.0,-0.5384615384615384,0,6.0,192.67222222222222,1.0,78.0,0.19615384615384615,93.3,watches_gifts,640.0,0.390625,4.0,0.312,0,2,0,7,8,MG,SP,boleto
4.0,1,-12.0,-0.6666666666666666,0,6.0,174.1236111111111,1.0,119.0,0.11907563025210084,133.17,computers_accessories,4312.0,0.032467532467532464,1.0,0.85,0,4,0,9,7,SP,PR,credit_card
4.0,1,-5.0,-0.21739130434782608,0,18.0,462.2633333333333,1.0,114.38,0.15072565133764643,131.62,auto,8448.0,0.36695075757575757,1.0,0.036896774193548386,0,2,0,14,1,PR,MG,boleto
1.0,0,74.0,2.96,1,99.0,3318.8347222222224,1.0,149.9,0.2535690460306871,187.91,food,8400.0,0.39880952380952384,1.0,0.04474626865671642,0,2,0,19,5,AM,CE,credit_card
4.0,1,-8.0,-0.5333333333333333,0,7.0,172.7175,1.0,64.5,0.2358139534883721,79.71000000000001,stationery,36309.0,0.013770690462419785,1.0,0.129,0,2,0,18,1,SP,MG,credit_card
5.0,1,-11.0,-0.6470588235294118,0,6.0,176.03055555555557,1.0,125.0,0.15184,143.98,toys,1728.0,0.1736111111111111,5.0,0.4166666666666667,0,3,0,16,7,SP,RJ,credit_card
5.0,1,-1.0,-0.08333333333333333,0,11.0,357.6322222222222,1.0,250.0,0.15044,287.61,furniture_decor,70875.0,0.1925925925925926,1.0,0.018315018315018316,1,3,0,10,3,SP,SP,credit_card
5.0,1,-7.0,-0.4666666666666667,0,8.0,191.17027777777778,1.0,27.5,0.4581818181818182,40.1,housewares,9367.0,0.05604782747944913,1.0,0.05238095238095238,0,1,0,17,11,PR,SP,credit_card
