customer_id,customer_zip_code_prefix,customer_city,customer_state
CUS_39810,20250,3155,18
CUS_39811,8615,3770,25
CUS_39812,11045,3415,25
CUS_39813,13609,266,25
CUS_39814,15770,3901,25
CUS_39815,3680,3597,25
CUS_39816,7031,1529,25
CUS_39817,73092,558,6
CUS_39818,14270,3336,25
CUS_39819,58067,1983,14
CUS_39820,77023,2641,26
CUS_39821,64049,3843,16
CUS_39822,43700,3735,4
CUS_39823,18300,780,25
CUS_39824,39527,2274,10
CUS_39825,5145,3597,25
CUS_39826,37504,1772,10
CUS_39827,21550,3155,18
CUS_39828,32415,1598,10
CUS_39829,89010,480,23
CUS_39830,89812,941,23
CUS_39831,81330,1143,17
CUS_39832,2617,3597,25
CUS_39833,5016,3597,25
CUS_39834,81530,1143,17
CUS_39835,6710,1092,25
CUS_39836,5138,3597,25
CUS_39837,83402,988,17
CUS_39838,89046,480,23
CUS_39839,92030,772,22
CUS_39840,36016,2005,10
CUS_39841,4963,3597,25
CUS_39842,17501,2240,25
CUS_39843,31555,453,10
CUS_39844,23040,3155,18
CUS_39845,25804,3907,18
CUS_39846,3210,3597,25
CUS_39847,91130,2964,22
CUS_39848,75800,1948,8
CUS_39849,13214,2010,25
CUS_39850,87990,1174,17
CUS_39851,3925,3597,25
CUS_39852,75906,3186,8
CUS_39853,8599,1828,25
CUS_39854,13308,1855,25
CUS_39855,19807,322,25
CUS_39856,13606,266,25
CUS_39857,11070,3415,25
CUS_39858,89069,480,23
CUS_39859,90240,2964,22
CUS_39860,5468,3597,25
CUS_39861,68545,2738,13
CUS_39862,13070,707,25
CUS_39863,35519,2536,10
CUS_39864,85900,3874,17
CUS_39865,18116,4098,25
CUS_39866,27197,2853,18
CUS_39867,13920,2772,25
CUS_39868,20260,3155,18
CUS_39869,89618,2373,23
CUS_39870,88047,1358,23
CUS_39871,88385,2792,23
CUS_39872,30180,453,10
CUS_39873,38401,3950,10
CUS_39874,89500,614,23
CUS_39875,14020,3132,25
CUS_39876,79210,166,11
CUS_39877,4344,3597,25
CUS_39878,36062,2005,10
CUS_39879,26165,450,18
CUS_39880,55660,471,15
CUS_39881,49506,1733,24
CUS_39882,21030,3155,18
CUS_39883,41830,3247,4
CUS_39884,4717,3597,25
CUS_39885,18870,1315,25
CUS_39886,89600,1974,23
CUS_39887,42701,2078,4
CUS_39888,74533,1445,8
CUS_39889,5406,3597,25
CUS_39890,13715,1853,25
CUS_39891,38600,2667,10
CUS_39892,29550,1967,7
CUS_39893,55530,1408,15
CUS_39894,27267,4097,18
CUS_39895,37480,2069,10
CUS_39896,39560,3232,10
CUS_39897,2987,3597,25
CUS_39898,17120,59,25
CUS_39899,22723,3155,18
CUS_39900,39470,1746,10
CUS_39901,7242,1529,25
CUS_39902,5443,3597,25
CUS_39903,68450,2345,13
CUS_39904,29297,1888,7
CUS_39905,5762,3597,25
CUS_39906,18072,3758,25
CUS_39907,35570,1364,10
CUS_39908,93025,3558,22
CUS_39909,9531,3433,25
CUS_39910,31555,453,10
CUS_39911,41830,3247,4
CUS_39912,3071,3597,25
CUS_39913,76877,297,20
CUS_39914,70070,558,6
CUS_39915,30411,453,10
CUS_39916,16400,2107,25
CUS_39917,22051,3155,18
CUS_39918,79995,1070,11
CUS_39919,8663,3770,25
CUS_39920,80010,1143,17
CUS_39921,22631,3155,18
CUS_39922,64010,3843,16
CUS_39923,80730,1143,17
CUS_39924,71705,558,6
CUS_39925,14407,1382,25
CUS_39926,35960,3259,10
CUS_39927,4583,3597,25
CUS_39928,39363,1258,10
CUS_39929,5540,3597,25
CUS_39930,48005,70,4
CUS_39931,65225,3482,9
CUS_39932,4002,3597,25
CUS_39933,12919,552,25
CUS_39934,96077,2787,22
CUS_39935,13920,2772,25
CUS_39936,8225,3597,25
CUS_39937,1423,3597,25
CUS_39938,45810,2983,4
CUS_39939,13092,707,25
CUS_39940,21360,3155,18
CUS_39941,26135,450,18
CUS_39942,95800,4031,22
CUS_39943,96425,351,22
CUS_39944,2443,3597,25
CUS_39945,93010,3558,22
CUS_39946,83320,2848,17
CUS_39947,12442,2840,25
CUS_39948,1330,3597,25
CUS_39949,3112,3597,25
CUS_39950,20540,3155,18
CUS_39951,13184,1553,25
CUS_39952,13903,157,25
CUS_39953,82560,1143,17
CUS_39954,5726,3597,25
CUS_39955,11705,3003,25
CUS_39956,12722,1125,25
CUS_39957,11040,3415,25
CUS_39958,14180,2938,25
CUS_39959,37062,4016,10
CUS_39960,7121,1529,25
CUS_39961,65940,1465,9
CUS_39962,22041,3155,18
CUS_39963,6124,2594,25
CUS_39964,13255,1839,25
CUS_39965,80250,1143,17
CUS_39966,99070,2723,22
CUS_39967,4963,3597,25
CUS_39968,39817,2560,10
CUS_39969,5351,3597,25
CUS_39970,30140,453,10
CUS_39971,7122,1529,25
CUS_39972,20775,3155,18
CUS_39973,29102,4074,7
CUS_39974,38610,3962,10
CUS_39975,13150,1087,25
CUS_39976,9121,3375,25
CUS_39977,28660,504,18
CUS_39978,23545,3155,18
CUS_39979,22040,3155,18
CUS_39980,37480,2069,10
CUS_39981,98300,2645,22
CUS_39982,6519,3350,25
CUS_39983,88063,1358,23
CUS_39984,8320,3597,25
CUS_39985,49087,227,24
CUS_39986,94190,1474,22
CUS_39987,37004,4016,10
CUS_39988,5832,3597,25
CUS_39989,31130,453,10
CUS_39990,13179,3765,25
CUS_39991,14810,265,25
CUS_39992,38200,1401,10
CUS_39993,17514,2240,25
CUS_39994,99830,1421,22
CUS_39995,4216,3597,25
CUS_39996,1306,3597,25
CUS_39997,1406,3597,25
CUS_39998,24230,2461,18
CUS_39999,6634,1921,25
CUS_40000,2071,3597,25
CUS_40001,18055,3758,25
CUS_40002,14095,3132,25
CUS_40003,76811,2986,20
CUS_40004,3809,3597,25
CUS_40005,3521,3597,25
CUS_40006,36036,2005,10
CUS_40007,13603,266,25
CUS_40008,8072,3597,25
CUS_40009,81910,1143,17
CUS_40010,45028,4088,4
CUS_40011,68627,2669,13
CUS_40012,8490,3597,25
CUS_40013,90480,2964,22
CUS_40014,24060,2461,18
CUS_40015,33170,3303,10
CUS_40016,75690,668,8
CUS_40017,13211,2010,25
CUS_40018,15315,3492,25
CUS_40019,9820,3428,25
CUS_40020,77725,985,26
CUS_40021,13337,1663,25
CUS_40022,6717,1092,25
CUS_40023,9321,2282,25
CUS_40024,28035,740,18
CUS_40025,35420,2230,10
CUS_40026,2842,3597,25
CUS_40027,4532,3597,25
CUS_40028,89201,1989,23
CUS_40029,17526,2240,25
CUS_40030,7130,1529,25
CUS_40031,74477,1445,8
CUS_40032,95150,2524,22
CUS_40033,13616,2087,25
CUS_40034,19053,3022,25
CUS_40035,13308,1855,25
CUS_40036,9750,3428,25
CUS_40037,30535,453,10
CUS_40038,6725,1092,25
CUS_40039,11900,3095,25
CUS_40040,84600,3965,17
CUS_40041,89700,1022,23
CUS_40042,26525,2458,18
CUS_40043,12324,1884,25
CUS_40044,95885,1656,22
CUS_40045,35140,3822,10
CUS_40046,71015,558,6
CUS_40047,23092,3155,18
CUS_40048,2347,3597,25
CUS_40049,20081,3155,18
CUS_40050,11900,3095,25
CUS_40051,13318,1882,25
CUS_40052,13049,707,25
CUS_40053,20921,3155,18
CUS_40054,41210,3247,4
CUS_40055,4141,3597,25
CUS_40056,5877,3597,25
CUS_40057,72151,558,6
CUS_40058,31560,453,10
CUS_40059,14460,1107,25
CUS_40060,4932,3597,25
CUS_40061,15910,2365,25
CUS_40062,6210,2594,25
CUS_40063,31320,453,10
CUS_40064,8240,3597,25
CUS_40065,32415,1598,10
CUS_40066,7859,1390,25
CUS_40067,5087,3597,25
CUS_40068,91010,2964,22
CUS_40069,13256,1839,25
CUS_40070,38307,1859,10
CUS_40071,74823,1445,8
CUS_40072,78525,2280,12
CUS_40073,11920,1634,25
CUS_40074,11702,3003,25
CUS_40075,4830,3597,25
CUS_40076,78043,1133,12
CUS_40077,75712,883,8
CUS_40078,6460,430,25
CUS_40079,69303,486,21
CUS_40080,5018,3597,25
CUS_40081,36030,2005,10
CUS_40082,21020,3155,18
CUS_40083,22790,3155,18
CUS_40084,72319,558,6
CUS_40085,4116,3597,25
CUS_40086,13313,1855,25
CUS_40087,90010,2964,22
CUS_40088,86041,2112,17
CUS_40089,24435,3471,18
CUS_40090,3589,3597,25
CUS_40091,12515,1521,25
CUS_40092,6132,2594,25
CUS_40093,30120,453,10
CUS_40094,2913,3597,25
CUS_40095,76820,2986,20
CUS_40096,42807,675,4
CUS_40097,12031,3825,25
CUS_40098,78643,3056,12
CUS_40099,84500,1724,17
CUS_40100,29904,2106,7
CUS_40101,45656,1645,4
CUS_40102,46760,1582,4
CUS_40103,4782,3597,25
CUS_40104,22733,3155,18
CUS_40105,22725,3155,18
CUS_40106,35698,205,10
CUS_40107,2325,3597,25
CUS_40108,12400,2840,25
CUS_40109,9572,3433,25
CUS_40110,87310,731,17
CUS_40111,12080,3825,25
CUS_40112,4447,3597,25
CUS_40113,30431,453,10
CUS_40114,1453,3597,25
CUS_40115,7220,1529,25
CUS_40116,20521,3155,18
CUS_40117,28570,1791,18
CUS_40118,17060,438,25
CUS_40119,37490,3478,10
CUS_40120,26323,3052,18
CUS_40121,37190,3906,10
CUS_40122,84010,2936,17
CUS_40123,24342,2461,18
CUS_40124,22620,3155,18
CUS_40125,7051,1529,25
CUS_40126,37002,4016,10
CUS_40127,87114,3650,17
CUS_40128,12970,2864,25
CUS_40129,35162,1686,10
CUS_40130,9810,3428,25
CUS_40131,13976,1813,25
CUS_40132,82640,1143,17
CUS_40133,90520,2964,22
CUS_40134,49048,227,24
CUS_40135,2415,3597,25
CUS_40136,14094,3132,25
CUS_40137,36015,2005,10
CUS_40138,13289,4076,25
CUS_40139,12042,3825,25
CUS_40140,14160,3716,25
CUS_40141,97045,3307,22
CUS_40142,4045,3597,25
CUS_40143,44053,1324,4
CUS_40144,3570,3597,25
CUS_40145,23055,3155,18
CUS_40146,12080,3825,25
CUS_40147,64280,730,16
CUS_40148,71925,558,6
CUS_40149,7744,652,25
CUS_40150,89500,614,23
CUS_40151,1456,3597,25
CUS_40152,34400,3080,10
CUS_40153,82400,1143,17
CUS_40154,93220,3648,22
CUS_40155,67140,164,13
CUS_40156,80035,1143,17
CUS_40157,71625,558,6
CUS_40158,31140,453,10
CUS_40159,82320,1143,17
CUS_40160,36200,386,10
CUS_40161,11667,811,25
CUS_40162,9180,3375,25
CUS_40163,25520,3493,18
CUS_40164,99370,1363,22
CUS_40165,28941,3602,18
CUS_40166,36880,2426,10
CUS_40167,97800,3572,22
CUS_40168,46140,2109,4
CUS_40169,15502,4099,25
CUS_40170,64808,1357,16
CUS_40171,4205,3597,25
CUS_40172,2401,3597,25
CUS_40173,88701,3915,23
CUS_40174,20510,3155,18
CUS_40175,75790,3992,8
CUS_40176,3589,3597,25
CUS_40177,5416,3597,25
CUS_40178,30810,453,10
CUS_40179,85555,2641,17
CUS_40180,25850,2673,18
CUS_40181,70673,558,6
CUS_40182,5469,3597,25
CUS_40183,9250,3375,25
CUS_40184,81470,1143,17
CUS_40185,12245,3554,25
CUS_40186,37120,2670,10
CUS_40187,13465,151,25
CUS_40188,13225,4026,25
CUS_40189,6341,820,25
CUS_40190,18770,51,25
CUS_40191,41192,3247,4
CUS_40192,71250,558,6
CUS_40193,26130,450,18
CUS_40194,89595,3246,23
CUS_40195,2365,3597,25
CUS_40196,84300,3856,17
CUS_40197,83408,988,17
CUS_40198,37270,716,10
CUS_40199,88780,1653,23
CUS_40200,65289,2207,9
CUS_40201,5417,3597,25
CUS_40202,20240,3155,18
CUS_40203,83203,2688,17
CUS_40204,11680,3948,25
CUS_40205,79500,2689,11
CUS_40206,30510,453,10
CUS_40207,23520,3155,18
CUS_40208,79490,3467,11
CUS_40209,76806,2986,20
CUS_40210,60876,1374,5
CUS_40211,22631,3155,18
CUS_40212,98430,2653,22
CUS_40213,89400,2985,23
CUS_40214,58410,702,14
CUS_40215,13835,1020,25
CUS_40216,2735,3597,25
CUS_40217,39100,1175,10
CUS_40218,76824,2986,20
CUS_40219,88110,3520,23
CUS_40220,71596,558,6
CUS_40221,57074,2150,1
CUS_40222,19360,3374,25
CUS_40223,2111,3597,25
CUS_40224,70702,558,6
CUS_40225,5409,3597,25
CUS_40226,45807,3271,4
CUS_40227,4037,3597,25
CUS_40228,4662,3597,25
CUS_40229,28970,271,18
CUS_40230,25922,2167,18
CUS_40231,3367,3597,25
CUS_40232,76190,2648,8
CUS_40233,24350,2461,18
CUS_40234,70750,558,6
CUS_40235,75940,1239,8
CUS_40236,36773,882,10
CUS_40237,4140,3597,25
CUS_40238,88131,2635,23
CUS_40239,79570,212,11
CUS_40240,85825,3341,17
CUS_40241,37470,3559,10
CUS_40242,96270,2412,22
CUS_40243,13387,2518,25
CUS_40244,29167,3690,7
CUS_40245,6713,1092,25
CUS_40246,55950,1831,15
CUS_40247,3694,3597,25
CUS_40248,96217,3167,22
CUS_40249,71741,558,6
CUS_40250,21311,3155,18
CUS_40251,20541,3155,18
CUS_40252,65200,2854,9
CUS_40253,25212,1235,18
CUS_40254,28093,740,18
CUS_40255,15085,3549,25
CUS_40256,58035,1983,14
CUS_40257,13205,2010,25
CUS_40258,38410,3950,10
CUS_40259,9791,3428,25
CUS_40260,13150,1087,25
CUS_40261,28350,2063,18
CUS_40262,55370,3425,15
CUS_40263,52120,3086,15
CUS_40264,55385,2066,15
CUS_40265,50720,3086,15
CUS_40266,13270,4002,25
CUS_40267,55590,1702,15
CUS_40268,22775,3155,18
CUS_40269,18271,3823,25
CUS_40270,55030,860,15
CUS_40271,3720,3597,25
CUS_40272,74835,1445,8
CUS_40273,91790,2964,22
CUS_40274,55291,1411,15
CUS_40275,86755,186,17
CUS_40276,3449,3597,25
CUS_40277,19015,3022,25
CUS_40278,95170,1314,22
CUS_40279,13091,707,25
CUS_40280,14092,3132,25
CUS_40281,29980,2856,7
CUS_40282,82820,1143,17
CUS_40283,37713,2925,10
CUS_40284,4510,3597,25
CUS_40285,6816,1249,25
CUS_40286,4546,3597,25
CUS_40287,22470,3155,18
CUS_40288,35860,1015,10
CUS_40289,65036,3566,9
CUS_40290,38500,2374,10
CUS_40291,35430,2944,10
CUS_40292,11089,3415,25
CUS_40293,9912,1172,25
CUS_40294,5692,3597,25
CUS_40295,20521,3155,18
CUS_40296,15840,1769,25
CUS_40297,4323,3597,25
CUS_40298,59064,2442,19
CUS_40299,32671,470,10
CUS_40300,80040,1143,17
CUS_40301,30492,453,10
CUS_40302,21842,3155,18
CUS_40303,35701,3719,10
CUS_40304,25040,1235,18
CUS_40305,4545,3597,25
CUS_40306,4186,3597,25
CUS_40307,22793,3155,18
CUS_40308,22630,3155,18
CUS_40309,8370,3597,25
CUS_40310,13040,707,25
CUS_40311,76700,2414,8
CUS_40312,89300,2164,23
CUS_40313,5102,3597,25
CUS_40314,4515,3597,25
CUS_40315,28991,3649,18
CUS_40316,90010,2964,22
CUS_40317,9811,3428,25
CUS_40318,71215,558,6
CUS_40319,35300,821,10
CUS_40320,78360,733,12
CUS_40321,6463,430,25
CUS_40322,4130,3597,25
CUS_40323,85960,2224,17
CUS_40324,55365,808,15
CUS_40325,36400,1036,10
CUS_40326,25911,2167,18
CUS_40327,3584,3597,25
CUS_40328,38184,278,10
CUS_40329,41720,3247,4
CUS_40330,93819,3644,22
CUS_40331,30380,453,10
CUS_40332,69070,2185,2
CUS_40333,70340,558,6
CUS_40334,26015,2506,18
CUS_40335,97020,3307,22
CUS_40336,58307,439,14
CUS_40337,68464,1546,13
CUS_40338,76210,1954,8
CUS_40339,4475,3597,25
CUS_40340,39600,238,10
CUS_40341,8880,2341,25
CUS_40342,17514,2240,25
CUS_40343,4571,3597,25
CUS_40344,35410,626,10
CUS_40345,93330,2552,22
CUS_40346,70673,558,6
CUS_40347,87043,2242,17
CUS_40348,18300,780,25
CUS_40349,81270,1143,17
CUS_40350,84030,2936,17
CUS_40351,91320,2964,22
CUS_40352,11370,3638,25
CUS_40353,11075,3415,25
CUS_40354,19906,2603,25
CUS_40355,90820,2964,22
CUS_40356,35430,2944,10
CUS_40357,12060,3825,25
CUS_40358,88106,3520,23
CUS_40359,5794,3597,25
CUS_40360,20560,3155,18
CUS_40361,29165,3690,7
CUS_40362,52120,3086,15
CUS_40363,13155,1087,25
CUS_40364,29165,3690,7
CUS_40365,29709,980,7
CUS_40366,29702,980,7
CUS_40367,53160,2579,15
CUS_40368,36800,818,10
CUS_40369,9171,3375,25
CUS_40370,29060,4087,7
CUS_40371,9060,3375,25
CUS_40372,6447,430,25
CUS_40373,13056,707,25
CUS_40374,36045,2005,10
CUS_40375,11900,3095,25
CUS_40376,31565,453,10
CUS_40377,27947,2139,18
CUS_40378,3888,3597,25
CUS_40379,13402,2867,25
CUS_40380,13098,707,25
CUS_40381,21715,3155,18
CUS_40382,44530,3642,4
CUS_40383,1532,3597,25
CUS_40384,6716,1092,25
CUS_40385,69037,2185,2
CUS_40386,8440,3597,25
CUS_40387,6273,2594,25
CUS_40388,71503,558,6
CUS_40389,11030,3415,25
CUS_40390,5508,3597,25
CUS_40391,28948,3602,18
CUS_40392,4187,3597,25
CUS_40393,20715,3155,18
CUS_40394,2302,3597,25
CUS_40395,3204,3597,25
CUS_40396,46140,2109,4
CUS_40397,13482,2098,25
CUS_40398,86400,1885,17
CUS_40399,2543,3597,25
CUS_40400,4113,3597,25
CUS_40401,3166,3597,25
CUS_40402,74650,1445,8
CUS_40403,1323,3597,25
CUS_40404,87910,3296,17
CUS_40405,29057,4087,7
CUS_40406,31995,453,10
CUS_40407,89890,1140,23
CUS_40408,22220,3155,18
CUS_40409,93525,2552,22
CUS_40410,12238,3554,25
CUS_40411,29200,1513,7
CUS_40412,64570,1730,16
CUS_40413,24426,3471,18
CUS_40414,91349,2964,22
CUS_40415,6154,2594,25
CUS_40416,24358,2461,18
CUS_40417,65706,2575,9
CUS_40418,65390,3303,9
CUS_40419,12072,3825,25
CUS_40420,18230,3582,25
CUS_40421,13403,2867,25
CUS_40422,31340,453,10
CUS_40423,35702,3719,10
CUS_40424,99265,3400,22
CUS_40425,60182,1374,5
CUS_40426,4042,3597,25
CUS_40427,33060,3303,10
CUS_40428,84500,1724,17
CUS_40429,1526,3597,25
CUS_40430,11610,3617,25
CUS_40431,90010,2964,22
CUS_40432,79042,725,11
CUS_40433,78035,1133,12
CUS_40434,25635,2815,18
CUS_40435,91120,2964,22
CUS_40436,9041,3375,25
CUS_40437,73900,2988,8
CUS_40438,4809,3597,25
CUS_40439,57265,3841,1
CUS_40440,21321,3155,18
CUS_40441,58415,702,14
CUS_40442,18500,2075,25
CUS_40443,15060,3549,25
CUS_40444,25561,3493,18
CUS_40445,2542,3597,25
CUS_40446,27277,4097,18
CUS_40447,82015,1143,17
CUS_40448,14170,3716,25
CUS_40449,73890,1352,8
CUS_40450,8574,1828,25
CUS_40451,28380,2444,18
CUS_40452,96200,3167,22
CUS_40453,25675,2815,18
CUS_40454,23815,1755,18
CUS_40455,28913,609,18
CUS_40456,21833,3155,18
CUS_40457,81030,1143,17
CUS_40458,8780,2341,25
CUS_40459,7133,1529,25
CUS_40460,88101,3520,23
CUS_40461,23031,3155,18
CUS_40462,24461,3471,18
CUS_40463,4204,3597,25
CUS_40464,2179,3597,25
CUS_40465,25060,1235,18
CUS_40466,30644,453,10
CUS_40467,95590,3889,22
CUS_40468,88035,1358,23
CUS_40469,17520,2240,25
CUS_40470,25065,1235,18
CUS_40471,3195,3597,25
CUS_40472,24340,2461,18
CUS_40473,90010,2964,22
CUS_40474,31210,453,10
CUS_40475,9781,3428,25
CUS_40476,1240,3597,25
CUS_40477,60731,1374,5
CUS_40478,43700,3735,4
CUS_40479,13390,3153,25
CUS_40480,95709,462,22
CUS_40481,17580,2933,25
CUS_40482,22051,3155,18
CUS_40483,7182,1529,25
CUS_40484,72162,558,6
CUS_40485,17880,1721,25
CUS_40486,6775,3775,25
CUS_40487,17209,1952,25
CUS_40488,4080,3597,25
CUS_40489,21310,3155,18
CUS_40490,15501,4099,25
CUS_40491,39402,2386,10
CUS_40492,78715,3206,12
CUS_40493,7114,1529,25
CUS_40494,25963,3845,18
CUS_40495,22291,3155,18
CUS_40496,27285,4097,18
CUS_40497,22620,3155,18
CUS_40498,13280,4076,25
CUS_40499,20541,3155,18
CUS_40500,13209,2010,25
CUS_40501,7132,1529,25
CUS_40502,30320,453,10
CUS_40503,37062,4016,10
CUS_40504,96600,767,22
CUS_40505,24230,2461,18
CUS_40506,90010,2964,22
CUS_40507,13616,2087,25
CUS_40508,13275,4002,25
CUS_40509,15700,1912,25
CUS_40510,22793,3155,18
CUS_40511,71805,558,6
CUS_40512,88140,3371,23
CUS_40513,20950,3155,18
CUS_40514,72760,558,6
CUS_40515,41600,3247,4
CUS_40516,91310,2964,22
CUS_40517,25035,1235,18
CUS_40518,5782,3597,25
CUS_40519,84073,2936,17
CUS_40520,79622,3903,11
CUS_40521,11040,3415,25
CUS_40522,2143,3597,25
CUS_40523,8343,3597,25
CUS_40524,13148,2744,25
CUS_40525,13175,3765,25
CUS_40526,89035,480,23
CUS_40527,4548,3597,25
CUS_40528,24220,2461,18
CUS_40529,38413,3950,10
CUS_40530,92020,772,22
CUS_40531,20260,3155,18
CUS_40532,66085,448,13
CUS_40533,18940,3609,25
CUS_40534,58045,1983,14
CUS_40535,7790,655,25
CUS_40536,22470,3155,18
CUS_40537,3379,3597,25
CUS_40538,18530,3858,25
CUS_40539,21932,3155,18
CUS_40540,88353,583,23
CUS_40541,36900,2194,10
CUS_40542,87023,2242,17
CUS_40543,90010,2964,22
CUS_40544,39495,2357,10
CUS_40545,89124,459,23
CUS_40546,65590,419,9
CUS_40547,65030,3566,9
CUS_40548,7124,1529,25
CUS_40549,40415,3247,4
CUS_40550,8615,3770,25
CUS_40551,6727,1092,25
CUS_40552,36660,79,10
CUS_40553,21530,3155,18
CUS_40554,35910,3311,10
CUS_40555,12530,1139,25
CUS_40556,7600,2172,25
CUS_40557,7120,1529,25
CUS_40558,25935,2167,18
CUS_40559,18830,3832,25
CUS_40560,52160,3086,15
CUS_40561,3725,3597,25
CUS_40562,58430,702,14
CUS_40563,5565,3597,25
CUS_40564,5656,3597,25
CUS_40565,12630,629,25
CUS_40566,3971,3597,25
CUS_40567,4008,3597,25
CUS_40568,13083,707,25
CUS_40569,85570,3481,17
CUS_40570,6321,820,25
CUS_40571,23078,3155,18
CUS_40572,62850,867,5
CUS_40573,6283,2594,25
CUS_40574,78820,1887,12
CUS_40575,35900,1741,10
CUS_40576,14412,1382,25
CUS_40577,81670,1143,17
CUS_40578,18185,2835,25
CUS_40579,6045,2594,25
CUS_40580,12240,3554,25
CUS_40581,40252,3247,4
CUS_40582,88104,3520,23
CUS_40583,8900,1519,25
CUS_40584,14055,3132,25
CUS_40585,4145,3597,25
CUS_40586,12248,3554,25
CUS_40587,14810,265,25
CUS_40588,64500,2570,16
CUS_40589,26445,1927,18
CUS_40590,13212,2010,25
CUS_40591,23587,3155,18
CUS_40592,28810,481,18
CUS_40593,30180,453,10
CUS_40594,19807,322,25
CUS_40595,8720,2341,25
CUS_40596,72135,558,6
CUS_40597,2617,3597,25
CUS_40598,26255,2506,18
CUS_40599,3066,3597,25
CUS_40600,8280,3597,25
CUS_40601,9950,1172,25
CUS_40602,87704,2696,17
CUS_40603,41502,3247,4
CUS_40604,22260,3155,18
CUS_40605,12410,2840,25
CUS_40606,51020,3086,15
CUS_40607,13274,4002,25
CUS_40608,85810,867,17
CUS_40609,77995,594,26
CUS_40610,35560,3399,10
CUS_40611,35680,1847,10
CUS_40612,2618,3597,25
CUS_40613,20770,3155,18
CUS_40614,26535,2458,18
CUS_40615,5613,3597,25
CUS_40616,30840,453,10
CUS_40617,96212,3167,22
CUS_40618,6140,2594,25
CUS_40619,9271,3375,25
CUS_40620,12903,552,25
CUS_40621,76811,2986,20
CUS_40622,4272,3597,25
CUS_40623,18682,2089,25
CUS_40624,20735,3155,18
CUS_40625,37031,4016,10
CUS_40626,8474,3597,25
CUS_40627,5054,3597,25
CUS_40628,2169,3597,25
CUS_40629,98780,3334,22
CUS_40630,20211,3155,18
CUS_40631,23825,1755,18
CUS_40632,27937,2139,18
CUS_40633,9351,2282,25
CUS_40634,7170,1529,25
CUS_40635,15367,376,25
CUS_40636,7790,655,25
CUS_40637,30810,453,10
CUS_40638,5133,3597,25
CUS_40639,7052,1529,25
CUS_40640,37530,564,10
CUS_40641,37903,2724,10
CUS_40642,97574,3360,22
CUS_40643,27700,4029,18
CUS_40644,91130,2964,22
CUS_40645,23911,184,18
CUS_40646,21765,3155,18
CUS_40647,7600,2172,25
CUS_40648,3087,3597,25
CUS_40649,75113,165,8
CUS_40650,4269,3597,25
CUS_40651,11320,3638,25
CUS_40652,38182,278,10
CUS_40653,26051,2506,18
CUS_40654,26587,2300,18
CUS_40655,44960,1604,4
CUS_40656,88037,1358,23
CUS_40657,91150,2964,22
CUS_40658,13065,707,25
CUS_40659,13070,707,25
CUS_40660,13800,2342,25
CUS_40661,93525,2552,22
CUS_40662,96740,310,22
CUS_40663,21061,3155,18
CUS_40664,22790,3155,18
CUS_40665,60040,1374,5
CUS_40666,27963,2139,18
CUS_40667,9910,1172,25
CUS_40668,1415,3597,25
CUS_40669,64048,3843,16
CUS_40670,90840,2964,22
CUS_40671,5522,3597,25
CUS_40672,12247,3554,25
CUS_40673,22720,3155,18
CUS_40674,48490,1672,4
CUS_40675,37310,506,10
CUS_40676,36400,1036,10
CUS_40677,12031,3825,25
CUS_40678,58038,1983,14
CUS_40679,8121,3597,25
CUS_40680,12308,1884,25
CUS_40681,29345,2217,7
CUS_40682,29345,2217,7
CUS_40683,20530,3155,18
CUS_40684,18800,2872,25
CUS_40685,4144,3597,25
CUS_40686,25770,2815,18
CUS_40687,13451,3261,25
CUS_40688,21351,3155,18
CUS_40689,53080,2579,15
CUS_40690,67133,164,13
CUS_40691,74330,1445,8
CUS_40692,30644,453,10
CUS_40693,89065,480,23
CUS_40694,8410,3597,25
CUS_40695,22280,3155,18
CUS_40696,9961,1172,25
CUS_40697,4257,3597,25
CUS_40698,9580,3433,25
CUS_40699,85070,1515,17
CUS_40700,88132,2635,23
CUS_40701,4795,3597,25
CUS_40702,17602,3924,25
CUS_40703,38408,3950,10
CUS_40704,63600,3678,5
CUS_40705,8223,3597,25
CUS_40706,11750,2810,25
CUS_40707,56780,3774,15
CUS_40708,79330,1080,11
CUS_40709,9641,3428,25
CUS_40710,22775,3155,18
CUS_40711,6266,2594,25
CUS_40712,95590,3889,22
CUS_40713,21940,3155,18
CUS_40714,20091,3155,18
CUS_40715,13420,2867,25
CUS_40716,20780,3155,18
CUS_40717,4855,3597,25
CUS_40718,9790,3428,25
CUS_40719,25060,1235,18
CUS_40720,3936,3597,25
CUS_40721,65081,3566,9
CUS_40722,3513,3597,25
CUS_40723,28970,271,18
CUS_40724,15025,3549,25
CUS_40725,11702,3003,25
CUS_40726,22451,3155,18
CUS_40727,2945,3597,25
CUS_40728,20521,3155,18
CUS_40729,49509,1733,24
CUS_40730,37600,689,10
CUS_40731,13015,707,25
CUS_40732,30180,453,10
CUS_40733,7500,3295,25
CUS_40734,99500,824,22
CUS_40735,60035,1374,5
CUS_40736,7142,1529,25
CUS_40737,6719,1092,25
CUS_40738,38400,3950,10
CUS_40739,41815,3247,4
CUS_40740,2965,3597,25
CUS_40741,36520,4083,10
CUS_40742,21021,3155,18
CUS_40743,96170,3564,22
CUS_40744,95835,2272,22
CUS_40745,89160,3160,23
CUS_40746,25255,1235,18
CUS_40747,41245,3247,4
CUS_40748,1417,3597,25
CUS_40749,15085,3549,25
CUS_40750,55790,3816,15
CUS_40751,6784,3775,25
