order_id,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value
52428,2,22253,559,2017-10-25 12:56:28,229.9,15.36
52429,1,22254,2273,2018-01-05 12:08:16,94.9,21.06
52430,1,1414,166,2018-05-22 11:51:09,108.9,11.39
52431,1,1375,94,2018-03-08 13:21:27,68.0,12.61
52432,1,22255,18,2017-12-08 16:31:24,215.0,33.96
52433,1,31,31,2018-03-26 11:49:59,59.9,16.39
52434,1,22256,549,2017-08-29 17:48:47,37.9,15.11
52435,1,31,31,2018-02-21 20:06:37,59.9,18.96
52436,1,19692,443,2018-06-21 11:15:20,139.9,41.96
52437,1,126,110,2018-06-15 18:55:58,109.99,63.92
52438,1,950,294,2018-06-22 18:47:07,29.9,22.14
52439,1,390,168,2018-05-21 16:58:41,110.0,19.74
52440,1,22257,23,2017-03-23 12:03:27,34.0,14.52
52441,1,9960,498,2017-10-27 18:49:28,99.9,11.9
52442,1,5652,13,2017-11-20 14:10:39,61.8,16.19
52443,1,22258,1853,2018-06-14 04:31:40,26.9,13.71
52443,2,22258,1853,2018-06-14 04:31:40,26.9,13.71
52444,1,7026,249,2018-08-17 14:45:31,199.99,9.31
52445,1,22259,926,2018-06-13 23:53:25,110.0,15.65
52446,1,3075,477,2017-09-13 04:35:14,24.99,13.37
52447,1,730,18,2018-04-04 12:50:20,107.0,13.19
52448,1,22260,138,2017-12-08 01:38:39,169.9,15.95
52449,1,356,53,2018-03-15 11:08:20,45.0,8.88
52450,1,16341,69,2017-08-04 17:10:25,59.9,17.67
52451,1,3484,307,2018-04-25 02:32:01,899.0,24.17
52452,1,22261,27,2017-06-14 11:30:17,34.9,15.11
52453,1,721,411,2018-04-12 09:29:48,330.0,10.07
52454,1,1891,218,2018-03-22 21:08:47,149.0,18.92
52455,1,1017,22,2018-03-16 18:55:33,192.99,35.52
52456,1,2597,905,2018-02-28 09:29:29,111.9,14.53
52457,1,14402,23,2018-05-08 21:18:45,49.0,19.04
52458,1,1873,93,2018-05-07 19:15:27,145.0,13.45
52459,1,8414,1143,2018-06-15 16:31:44,29.0,13.54
52460,1,12779,90,2018-03-19 21:50:42,49.99,22.85
52461,1,16624,240,2017-07-06 13:15:12,74.9,17.77
52462,1,2891,203,2018-03-06 10:31:21,69.9,13.92
52463,1,20133,207,2017-04-14 17:25:27,84.9,11.2
52464,1,8686,257,2017-11-20 10:15:26,149.0,40.14
52464,2,8785,672,2017-11-20 10:15:26,129.0,40.15
52465,1,591,354,2017-07-14 13:05:16,89.9,34.79
52466,1,10181,511,2018-06-12 18:19:03,148.9,26.33
52467,1,22262,1701,2018-02-08 00:09:40,19.0,15.1
52468,1,8867,105,2017-07-20 15:15:22,29.9,16.11
52469,1,3024,187,2018-07-31 04:15:22,150.0,28.03
52470,1,13304,414,2018-01-23 10:52:26,169.0,20.42
52471,1,22263,422,2017-11-08 12:30:30,16.9,15.1
52472,1,22264,557,2017-12-14 15:52:51,74.99,15.96
52473,1,15795,1115,2018-06-11 10:11:33,98.0,62.49
52474,1,22265,927,2018-03-26 00:35:25,189.99,11.95
52475,1,3468,326,2017-06-20 23:10:18,25.9,16.79
52476,1,8777,426,2018-02-08 02:54:19,35.9,17.6
52477,1,5224,1144,2017-10-25 17:56:24,39.9,12.86
52477,2,20459,154,2017-10-25 17:56:24,65.99,5.14
52478,1,833,88,2018-06-05 22:55:15,129.9,29.7
52479,1,2034,11,2017-09-12 13:10:20,56.99,8.72
52480,1,8821,1,2017-09-14 09:03:33,132.9,21.42
52481,1,1451,67,2018-05-16 20:13:19,64.99,18.33
52482,1,15453,22,2017-06-09 02:42:43,159.99,55.39
52483,1,22266,48,2017-12-01 11:57:18,176.9,17.0
52484,1,7245,1128,2018-03-05 07:47:54,274.0,31.51
52485,1,2460,125,2018-05-30 01:30:36,216.0,20.48
52486,1,6083,113,2017-11-17 20:26:30,145.0,14.41
52486,2,6083,113,2017-11-17 20:26:30,145.0,14.41
52487,1,16989,362,2017-02-19 11:56:00,99.9,17.54
52488,1,16214,291,2018-01-05 02:08:33,39.99,11.85
52489,1,5290,43,2018-05-18 03:15:06,69.9,19.46
52489,2,5290,43,2018-05-18 03:15:06,69.9,19.46
52490,1,2825,392,2018-03-29 19:30:24,122.9,14.22
52491,1,1678,13,2017-04-13 20:23:19,65.9,17.3
52492,1,7214,72,2018-06-04 18:30:28,59.99,7.39
52493,1,22267,1442,2017-10-02 16:25:01,279.9,17.72
52494,1,22268,16,2018-08-13 04:44:43,113.25,16.98
52495,1,22269,1252,2018-08-15 13:50:19,25.0,15.28
52496,1,12367,294,2018-04-02 18:15:19,114.9,11.9
52497,1,22270,1949,2018-07-31 22:50:15,594.99,60.94
52498,1,5794,187,2018-08-17 12:25:21,150.0,65.5
52499,1,3317,645,2017-12-18 03:50:24,19.9,14.1
52499,2,3317,645,2017-12-18 03:50:24,19.9,14.1
52500,1,12023,48,2017-11-30 03:52:00,79.9,12.06
52501,1,22271,1461,2017-11-27 22:26:40,89.99,15.38
52502,1,16760,620,2018-05-18 03:30:43,231.54,38.31
52503,1,7917,1785,2018-08-28 13:10:23,135.0,8.21
52504,1,353,239,2018-05-16 15:35:25,199.0,32.79
52505,1,5393,189,2018-07-02 22:31:48,289.9,52.75
52506,1,3499,1005,2017-06-29 02:30:23,29.9,9.34
52507,1,979,82,2017-10-12 23:30:55,269.99,22.73
52508,1,2531,955,2017-07-04 14:30:20,79.0,18.79
52509,1,5758,1522,2018-07-19 18:50:11,1099.0,69.71
52510,1,10659,302,2018-08-15 00:35:19,69.0,14.79
52511,1,6564,28,2017-11-01 03:08:27,319.0,10.98
52512,1,22272,326,2017-03-15 11:43:07,32.9,14.52
52513,1,9164,23,2017-11-30 08:56:31,29.0,7.78
52514,1,1424,11,2018-03-05 21:35:24,23.99,7.78
52515,1,3111,205,2017-08-25 09:44:26,14.9,25.63
52516,1,22273,1297,2018-03-08 21:28:34,1999.9,28.75
52517,1,3518,294,2017-10-24 21:56:27,119.9,18.09
52518,1,1210,443,2018-03-29 02:15:57,123.9,22.58
52518,2,1210,443,2018-03-29 02:15:57,123.9,22.58
52518,3,1210,443,2018-03-29 02:15:57,123.9,22.58
52519,1,6817,600,2017-11-17 03:06:45,20.49,9.27
52520,1,950,294,2018-02-15 15:15:23,29.9,15.1
52521,1,22274,740,2017-04-05 14:05:18,479.0,13.96
52522,1,317,151,2017-05-12 09:50:09,27.9,15.1
52523,1,802,237,2018-07-11 20:15:10,169.9,60.42
52524,1,2635,53,2017-10-20 09:14:10,85.0,20.08
52525,1,13,13,2017-06-29 16:45:10,89.9,15.38
52526,1,22275,574,2018-07-05 23:30:41,19.9,18.24
52527,1,2200,248,2018-03-20 10:30:58,34.2,22.93
52528,1,8939,1873,2018-03-23 02:40:37,40.5,26.43
52529,1,126,110,2018-03-21 03:29:31,129.0,58.76
52530,1,11787,657,2017-11-30 00:37:51,117.99,15.58
52531,1,596,13,2017-11-13 04:31:59,99.9,21.19
52532,1,3050,490,2017-07-28 17:43:36,129.9,20.15
52533,1,12010,253,2017-10-04 09:28:20,99.99,25.54
52534,1,22276,541,2018-01-26 21:14:25,199.9,17.84
52535,1,22277,729,2018-06-15 13:32:24,76.9,7.4
52536,1,22278,2120,2017-11-23 13:35:26,14.39,15.1
52537,1,3164,763,2017-12-12 09:49:15,89.8,24.94
52538,1,22279,266,2017-09-14 16:55:12,417.9,27.48
52539,1,5443,23,2018-01-26 13:47:24,56.0,25.67
52540,1,19024,2135,2018-03-22 09:49:14,51.8,11.15
52541,1,22280,48,2017-11-21 17:27:46,59.9,11.92
52542,1,16961,1108,2018-02-01 12:00:29,359.0,16.26
52543,1,4977,250,2017-10-05 00:04:41,179.99,8.51
52544,1,4156,369,2018-07-19 14:46:34,59.99,35.65
52545,1,4053,526,2018-02-27 09:31:14,63.14,16.2
52546,1,22281,472,2018-03-08 11:15:31,419.9,10.19
52547,1,100,89,2018-08-30 04:15:23,66.99,27.75
52548,1,22282,154,2018-04-30 15:31:07,89.49,18.51
52549,1,22283,86,2017-09-18 17:44:53,35.99,15.11
52550,1,1450,22,2017-08-18 04:15:23,129.94,19.0
52551,1,2015,656,2017-07-24 19:05:10,1999.99,26.55
52552,1,104,93,2018-05-14 08:29:54,99.9,0.0
52553,1,105,94,2018-02-05 14:31:13,84.9,17.03
52554,1,4459,1320,2018-03-15 16:10:31,98.99,51.19
52555,1,4006,13,2018-05-22 03:35:31,135.0,31.6
52556,1,1299,439,2018-08-22 16:49:47,48.9,19.53
52556,2,19396,439,2018-08-22 16:49:47,48.9,19.53
52557,1,2259,895,2018-08-16 10:30:23,82.0,8.73
52558,1,22284,39,2017-12-13 20:31:30,92.89,15.4
52559,1,28,28,2018-05-16 03:10:36,27.9,7.87
52560,1,885,472,2018-07-18 16:51:17,199.9,18.33
52561,1,11717,574,2018-03-08 16:15:26,36.9,16.11
52562,1,10268,260,2018-07-05 15:32:10,149.8,19.15
52563,1,22285,1247,2018-08-09 16:31:14,789.0,13.68
52564,1,2071,53,2018-05-04 02:35:11,39.99,15.44
52565,1,8286,1627,2018-05-17 11:30:46,189.9,19.21
52566,1,22286,1946,2018-08-16 01:25:10,35.9,12.91
52567,1,21159,2,2017-06-06 11:05:09,16.9,14.1
52567,2,21159,2,2017-06-06 11:05:09,16.9,14.1
52568,1,1772,76,2018-04-09 09:29:00,148.0,15.92
52569,1,22287,115,2018-02-14 01:09:42,17.5,15.1
52569,2,22287,115,2018-02-14 01:09:42,17.5,15.1
52570,1,4512,1117,2018-07-05 15:11:20,19.99,15.24
52570,2,4512,1117,2018-07-05 15:11:20,19.99,15.24
52571,1,2645,178,2017-12-08 16:30:56,169.9,13.32
52572,1,2313,1842,2018-03-23 17:55:46,119.9,23.77
52573,1,2063,144,2018-01-25 09:12:38,75.5,17.78
52574,1,17143,392,2018-07-30 14:35:20,89.9,23.43
52575,1,4971,768,2018-05-20 22:31:58,379.9,11.83
52576,1,22288,908,2018-07-24 01:45:10,175.0,13.89
52577,1,22289,80,2018-07-20 20:30:14,119.3,4.72
52577,2,22290,80,2018-07-20 20:30:14,112.0,23.58
52578,1,3383,598,2017-09-20 09:04:07,99.9,25.25
52579,1,9299,118,2017-08-25 01:50:15,59.9,34.22
52580,1,116,14,2018-03-08 02:50:40,53.9,17.63
52581,1,7329,294,2018-08-24 14:30:33,239.9,32.55
52582,1,22291,363,2018-03-15 15:31:34,140.5,18.86
52583,1,22292,1550,2018-08-23 21:50:16,164.99,21.43
52584,1,5053,117,2017-03-23 13:33:35,199.9,16.61
52585,1,18520,569,2018-07-03 22:19:16,119.99,33.1
52586,1,726,172,2018-05-04 19:23:34,49.95,13.71
52587,1,22293,149,2017-10-24 23:28:27,140.0,33.43
52587,2,22293,149,2017-10-24 23:28:27,140.0,33.43
52588,1,10870,715,2018-01-25 22:55:57,159.9,15.87
52589,1,1315,173,2018-06-25 17:04:54,117.4,20.01
52590,1,21517,346,2018-05-11 16:53:05,49.9,19.32
52591,1,707,405,2018-02-05 06:53:08,99.9,16.46
52592,1,22294,1004,2018-05-30 15:14:00,17.89,8.29
52593,1,5085,448,2018-04-12 20:55:33,169.99,25.36
52594,1,17419,139,2018-04-18 07:29:19,49.9,18.23
52595,1,21762,642,2017-02-10 13:11:31,69.9,15.25
52596,1,22295,106,2018-01-31 18:32:02,48.0,24.66
52597,1,4967,205,2018-04-03 02:48:04,19.9,20.52
52598,1,571,341,2017-12-19 07:09:24,129.9,20.15
52599,1,155,132,2017-08-25 14:05:29,49.9,16.79
52600,1,22035,48,2017-04-11 09:22:50,129.9,12.3
52601,1,9489,514,2018-06-26 01:00:17,19.0,8.29
52602,1,434,14,2018-07-10 02:51:16,49.9,20.99
52603,1,22296,1082,2018-05-21 23:53:38,33.6,18.23
52604,1,22297,249,2018-08-12 21:30:15,619.99,19.44
52605,1,5015,376,2018-05-14 17:56:22,69.0,13.84
52606,1,22298,478,2018-06-12 18:30:34,24.0,2.04
52606,2,22299,478,2018-06-12 18:30:34,19.0,12.74
52607,1,116,14,2017-09-27 20:24:50,59.9,17.67
52608,1,22300,494,2017-09-21 22:35:03,39.9,15.1
52609,1,10024,218,2017-07-13 06:45:15,105.0,12.23
52610,1,340,14,2017-11-30 21:31:20,49.0,13.44
52611,1,1683,103,2018-07-24 16:35:24,110.32,13.43
52612,1,9791,456,2017-12-06 15:14:18,79.9,15.32
52612,2,9791,456,2017-12-06 15:14:18,79.9,15.32
52613,1,1675,720,2018-01-05 20:28:19,169.9,12.39
52614,1,22301,48,2017-11-01 11:28:38,78.9,12.89
52615,1,11680,48,2017-04-19 12:32:27,69.9,15.7
52616,1,833,93,2018-04-24 20:09:47,123.0,18.74
52617,1,7928,422,2017-09-27 22:48:32,14.9,25.63
52618,1,8524,1404,2017-11-30 13:11:25,39.9,15.11
52619,1,15411,106,2017-06-23 17:05:17,69.0,17.73
52620,1,22302,877,2018-04-30 08:31:29,18.9,7.39
52621,1,22303,429,2018-02-18 21:35:30,163.0,8.4
52622,1,28,28,2018-05-18 03:15:10,27.9,12.94
52623,1,22304,1285,2017-08-29 02:50:44,179.9,79.43
52624,1,14523,677,2018-04-08 22:09:37,1561.0,39.51
52625,1,15933,48,2018-03-21 10:50:28,39.9,17.93
52626,1,234,53,2018-01-30 22:34:53,69.9,22.36
52627,1,13935,400,2018-02-21 08:15:35,149.99,27.59
52628,1,22305,502,2017-04-12 15:03:08,118.9,14.59
52629,1,22306,92,2017-05-08 09:30:17,1653.88,25.75
52630,1,13286,302,2018-05-24 09:31:11,55.0,18.27
52631,1,19350,894,2018-03-16 16:15:49,529.9,19.95
52632,1,1647,23,2018-08-07 13:04:10,49.0,7.6
52633,1,5933,294,2018-07-05 15:31:18,24.9,7.91
52634,1,3551,134,2018-03-22 19:47:36,112.0,38.21
52635,1,20340,2080,2018-01-05 14:47:30,379.0,140.72
52636,1,15289,466,2017-08-30 23:30:14,169.0,22.0
52637,1,614,123,2017-05-26 02:30:48,109.9,12.72
52638,1,2523,34,2018-04-09 17:10:15,13.3,22.06
52639,1,22307,1552,2018-02-20 18:28:16,120.0,19.38
52640,1,1341,120,2017-10-04 11:49:11,139.4,31.73
52641,1,22308,2379,2018-04-10 11:32:25,139.9,16.95
52642,1,16062,21,2017-11-21 20:15:42,24.99,15.1
52643,1,22309,138,2018-02-08 22:31:22,169.0,10.0
52644,1,169,143,2018-03-06 09:31:11,45.9,14.1
52645,1,8811,321,2018-02-11 22:50:48,29.99,7.78
52646,1,22310,190,2018-08-10 01:05:09,74.65,8.26
52647,1,9353,142,2017-10-26 20:28:22,87.85,13.63
52648,1,968,117,2017-10-17 17:08:52,75.9,12.66
52649,1,19406,350,2018-05-01 22:10:18,29.9,18.23
52650,1,3158,456,2018-03-19 07:30:44,25.0,15.23
52651,1,22311,878,2018-07-11 22:25:42,105.99,21.38
52652,1,1685,103,2018-07-24 13:50:14,110.32,8.03
52653,1,3104,66,2018-04-05 01:50:12,39.99,13.71
52654,1,16946,34,2018-04-17 19:35:13,15.0,15.23
52655,1,401,89,2018-05-10 15:15:26,119.99,24.97
52656,1,14210,26,2017-04-17 22:42:19,99.0,29.62
52657,1,22312,113,2017-04-10 19:50:18,90.0,11.24
52658,1,10975,11,2018-01-08 00:28:18,56.99,14.15
52659,1,16853,218,2017-07-21 13:55:19,29.0,15.1
52660,1,5546,88,2018-08-16 17:25:14,129.0,13.56
52661,1,12983,1388,2017-07-28 16:55:13,69.0,38.03
52662,1,22313,420,2017-07-18 12:25:20,425.0,17.72
52663,1,3786,279,2018-04-15 23:10:30,21.99,50.85
52664,1,1236,23,2017-05-16 19:30:25,55.0,15.14
52665,1,3317,645,2018-03-14 20:48:31,19.9,8.29
52666,1,9810,37,2017-12-06 02:25:48,186.98,13.26
52666,2,9810,37,2017-12-06 02:25:48,186.98,13.26
52667,1,18499,294,2018-01-24 02:11:33,99.9,13.72
52668,1,2788,106,2018-05-14 19:35:14,118.5,16.39
52669,1,22314,121,2018-08-08 14:10:14,40.7,18.39
52670,1,21984,253,2017-08-18 03:25:40,129.99,13.93
52671,1,22315,829,2017-07-03 18:15:10,149.9,17.3
52672,1,22316,1097,2017-12-26 15:11:49,89.9,35.95
52673,1,22110,21,2017-11-19 23:07:32,17.99,14.1
52674,1,635,13,2018-02-09 09:49:38,109.9,25.61
52675,1,679,34,2018-02-08 13:15:25,13.65,11.85
52676,1,22317,595,2018-02-16 11:15:22,86.0,12.1
52677,1,21591,525,2018-06-13 04:15:15,940.0,21.49
52678,1,8070,172,2018-01-29 02:30:36,49.95,15.1
52679,1,6249,394,2018-06-20 10:20:11,34.9,11.26
52680,1,22318,1183,2017-06-13 22:02:12,79.9,15.31
52681,1,12235,483,2017-04-18 18:05:09,42.9,14.52
52682,1,3606,7,2018-08-30 03:10:28,14.9,7.39
52683,1,22319,657,2017-12-07 22:31:25,104.99,17.98
52684,1,22320,354,2018-04-26 11:55:22,889.0,21.1
52685,1,5432,74,2018-07-17 14:55:23,58.0,15.48
52686,1,22321,2524,2017-10-23 22:49:54,174.92,35.13
52686,2,22322,2524,2017-10-23 22:49:54,206.57,35.13
52687,1,15320,357,2017-02-13 12:03:29,89.9,14.83
52688,1,103,92,2018-01-11 15:09:27,229.0,16.35
52689,1,11993,517,2018-02-21 02:55:52,28.0,9.34
52690,1,11557,47,2017-12-18 23:31:37,24.99,7.78
52691,1,1210,322,2018-01-16 16:36:00,179.0,16.0
52692,1,2589,557,2017-04-18 02:46:15,119.99,21.29
52693,1,22323,1875,2018-02-12 13:31:34,198.0,17.15
52694,1,6310,1036,2018-06-18 22:17:45,449.0,39.14
52695,1,1080,11,2017-12-29 20:31:11,56.99,8.72
52696,1,16412,1444,2017-07-17 00:50:11,149.99,43.08
52697,1,22324,294,2017-03-08 18:15:18,79.9,13.14
52698,1,22325,167,2018-03-19 18:29:22,31.01,12.79
52699,1,550,321,2018-02-06 13:55:34,29.99,8.11
52700,1,17999,521,2018-01-02 09:08:09,20.0,11.85
52701,1,714,23,2018-08-20 01:50:11,78.0,15.65
52702,1,1241,386,2017-08-04 16:55:13,254.9,16.53
52703,1,22326,492,2018-04-16 22:11:13,24.99,15.23
52704,1,22327,2693,2017-02-22 18:56:08,269.9,26.09
52705,1,636,379,2018-07-31 22:15:14,44.6,18.41
52706,1,2896,600,2018-05-07 12:31:35,29.0,7.87
52706,2,2896,600,2018-05-07 12:31:35,29.0,7.87
52707,1,401,89,2018-02-14 09:35:30,110.99,23.1
52708,1,22328,157,2018-02-05 04:17:15,28.5,15.1
52709,1,7209,422,2017-11-30 15:17:41,14.9,16.79
52709,2,7209,422,2017-11-30 15:17:41,14.9,16.79
52710,1,7191,1300,2018-03-29 18:55:33,24.99,22.93
52711,1,22329,2157,2017-06-01 06:35:17,259.0,42.25
52711,2,22329,2157,2017-06-01 06:35:17,259.0,42.25
52711,3,22329,2157,2017-06-01 06:35:17,259.0,42.25
52711,4,22329,2157,2017-06-01 06:35:17,259.0,42.25
52712,1,19627,514,2018-02-16 09:36:04,15.0,16.11
52712,2,19627,514,2018-02-16 09:36:04,15.0,16.11
52713,1,22330,840,2018-08-15 13:20:10,234.5,19.74
52714,1,2407,930,2017-03-29 17:48:50,49.9,16.05
52714,2,2407,930,2017-03-29 17:48:50,49.9,16.05
52714,3,2407,930,2017-03-29 17:48:50,49.9,16.05
52715,1,22331,1908,2016-10-21 16:24:04,149.9,19.33
52716,1,17031,1312,2018-01-19 03:32:17,50.9,14.11
52717,1,318,226,2018-08-21 19:10:21,364.0,16.85
52718,1,22332,381,2018-01-19 16:12:34,329.93,22.71
52719,1,464,299,2018-07-30 03:10:26,89.9,23.43
52720,1,646,108,2017-12-12 14:15:19,157.77,14.85
52721,1,22333,997,2017-12-05 15:07:27,698.9,120.19
52722,1,2259,895,2018-08-29 13:44:02,85.9,8.76
52723,1,3507,277,2018-04-12 18:29:25,99.0,23.46
52724,1,3627,1117,2018-01-18 15:09:03,124.99,21.67
52725,1,16134,1325,2017-06-01 02:30:18,24.5,9.34
52726,1,3685,74,2017-07-03 03:55:23,54.9,16.14
52727,1,354,187,2017-10-31 23:28:15,38.4,16.11
52727,2,354,187,2017-10-31 23:28:15,38.4,16.11
52728,1,22334,681,2018-04-27 10:31:42,159.5,37.81
52729,1,7226,230,2017-01-31 11:34:09,223.9,50.0
52730,1,126,110,2017-10-10 13:49:33,149.99,88.06
52731,1,2172,54,2018-01-10 20:31:41,34.9,15.11
52732,1,22335,1045,2017-12-27 07:18:24,105.0,17.98
52733,1,5018,38,2017-05-05 11:35:19,69.99,17.23
52734,1,441,142,2017-02-13 20:30:42,45.9,14.52
52735,1,679,34,2018-01-19 09:49:56,13.65,15.1
52736,1,9546,197,2017-09-14 06:34:10,850.0,22.6
52737,1,90,22,2018-02-08 17:07:10,136.99,82.28
52738,1,22336,1384,2018-06-18 10:21:21,53.84,13.04
52739,1,22337,1168,2018-08-09 17:24:21,55.98,9.7
52739,2,22337,1168,2018-08-09 17:24:21,55.98,9.7
52740,1,8208,1607,2018-05-23 03:35:19,36.9,8.29
52741,1,22338,175,2017-10-19 21:14:22,63.0,8.27
52742,1,7468,278,2017-05-11 23:32:49,109.99,20.85
52743,1,4494,53,2018-03-16 19:31:02,79.99,12.46
52744,1,11864,320,2018-02-22 07:07:08,79.99,9.12
52744,2,11864,320,2018-02-22 07:07:08,79.99,9.12
52744,3,11864,320,2018-02-22 07:07:08,79.99,9.12
52744,4,11864,320,2018-02-22 07:07:08,79.99,9.12
52744,5,11864,320,2018-02-22 07:07:08,79.99,9.12
52745,1,22339,1225,2018-06-15 11:55:08,557.0,16.56
52746,1,17263,809,2017-08-14 20:43:31,12.99,23.21
52746,2,17263,809,2017-08-14 20:43:31,12.99,23.21
52746,3,22340,1445,2017-08-14 20:43:31,83.8,5.12
52747,1,22341,799,2018-04-06 12:29:14,319.9,23.95
52748,1,15073,403,2017-11-03 13:48:09,59.9,2.31
52748,2,15073,403,2017-11-03 13:48:09,59.9,2.31
52748,3,15073,403,2017-11-03 13:48:09,59.9,2.31
52748,4,15073,403,2017-11-03 13:48:09,59.9,2.31
52748,5,15073,403,2017-11-03 13:48:09,59.9,2.31
52748,6,15073,403,2017-11-03 13:48:09,59.9,2.31
52748,7,15073,403,2017-11-03 13:48:09,59.9,2.31
52749,1,10217,817,2018-04-10 09:48:58,359.0,17.39
52750,1,22342,243,2018-05-02 13:31:11,55.9,18.27
52751,1,5045,277,2018-04-13 14:31:21,265.0,54.05
52752,1,2912,265,2018-05-23 04:14:34,429.9,36.55
52753,1,22343,490,2017-06-26 09:30:20,139.9,19.22
52754,1,886,124,2018-04-16 04:10:51,60.5,14.51
52755,1,8950,874,2017-02-16 13:12:39,139.0,15.14
52756,1,2087,230,2018-05-18 16:15:14,179.0,12.19
52757,1,218,146,2017-03-21 17:10:49,16.9,14.52
52757,2,218,146,2017-03-21 17:10:49,16.9,14.52
52758,1,8997,936,2018-03-05 00:26:50,164.9,14.88
52759,1,1160,13,2018-01-30 10:16:27,69.9,16.25
52760,1,1279,28,2018-07-31 18:44:10,29.49,7.47
52761,1,4062,362,2017-02-22 20:21:58,64.9,26.71
52762,1,5832,761,2017-06-14 19:15:16,59.99,16.18
52763,1,22344,477,2017-03-24 13:57:41,117.8,17.56
52764,1,6708,988,2018-06-04 15:18:44,24.99,7.39
52765,1,22345,360,2018-05-02 13:31:01,113.85,9.53
52766,1,5230,1041,2018-04-11 10:28:51,520.0,47.22
52767,1,16043,344,2018-06-11 23:36:42,519.9,16.08
52768,1,215,172,2018-04-27 18:50:25,39.99,11.89
52769,1,388,72,2018-02-20 16:47:38,104.0,23.05
52770,1,22346,1296,2017-10-26 12:35:20,71.6,16.75
52770,2,22346,1296,2017-10-26 12:35:20,71.6,16.75
52771,1,533,328,2017-10-31 15:27:40,59.9,17.13
52772,1,3723,74,2017-08-10 13:03:11,52.9,13.39
52773,1,22347,218,2017-08-22 19:45:17,40.0,11.85
52774,1,2113,665,2017-11-17 02:47:23,39.9,17.6
52775,1,21318,338,2018-08-14 18:50:21,59.5,18.52
52776,1,131,53,2018-04-19 19:10:59,120.0,23.38
52777,1,21011,759,2017-11-08 03:30:18,18.49,7.55
52777,2,21011,759,2017-11-08 03:30:18,18.49,7.55
52778,1,8442,265,2017-06-30 19:35:28,71.82,13.52
52778,2,22076,265,2017-06-30 19:35:28,71.82,13.52
52779,1,5629,1503,2017-07-03 20:45:15,17.99,14.1
52780,1,22348,174,2017-01-24 12:04:03,249.9,13.14
52781,1,533,328,2017-07-05 13:50:24,59.9,14.13
52782,1,15860,17,2018-06-21 13:16:39,416.5,11.08
52783,1,22349,824,2018-07-25 13:25:01,49.9,8.69
52784,1,22350,180,2017-07-13 19:02:58,18.9,17.63
52784,2,22350,180,2017-07-13 19:02:58,18.9,17.63
52785,1,8483,23,2018-08-07 13:15:12,69.0,15.58
52786,1,11788,1114,2017-07-24 17:30:26,39.9,17.63
52787,1,12040,158,2018-06-13 08:12:48,50.0,13.71
52787,2,14098,158,2018-06-13 08:12:48,50.0,13.71
52787,3,7161,158,2018-06-13 08:12:48,50.0,13.71
52788,1,19947,376,2018-04-20 14:31:09,19.99,13.71
52789,1,22351,2099,2017-04-06 00:33:41,399.0,30.98
52789,2,22351,2099,2017-04-06 00:33:41,399.0,30.98
52789,3,22351,2099,2017-04-06 00:33:41,399.0,30.98
52789,4,22351,2099,2017-04-06 00:33:41,399.0,30.98
52790,1,1293,609,2017-06-12 17:15:26,34.9,14.08
52791,1,22352,23,2017-04-27 15:21:31,45.0,20.8
52792,1,11511,19,2017-01-31 17:31:45,45.0,50.0
52793,1,1499,13,2017-03-10 15:42:08,143.0,11.61
52794,1,22353,548,2017-09-21 02:55:45,134.9,16.7
52794,2,22353,548,2017-09-21 02:55:45,134.9,16.7
52795,1,2076,37,2017-06-09 01:05:12,149.86,18.3
52796,1,318,226,2018-02-14 17:31:37,349.9,19.7
52797,1,2466,321,2018-05-11 17:56:11,29.99,22.06
52798,1,8555,34,2018-02-07 16:57:16,12.3,14.1
52799,1,22354,18,2017-09-29 09:15:20,103.0,12.22
52800,1,11187,116,2018-08-29 11:04:18,49.99,8.86
52801,1,1024,33,2017-02-10 21:01:32,25.0,16.05
52802,1,1639,294,2018-02-15 17:45:45,24.9,16.79
52803,1,13,13,2018-04-02 04:08:48,86.9,16.29
52804,1,5772,749,2018-06-01 14:14:33,49.0,18.23
52805,1,12935,294,2018-03-14 23:50:40,44.9,19.95
52806,1,22355,695,2018-03-14 08:35:26,222.9,22.05
52807,1,1562,408,2018-07-23 09:55:16,47.9,19.53
52808,1,9970,376,2017-10-27 02:49:27,25.0,15.1
52809,1,8458,1756,2018-08-10 03:30:21,17.0,7.39
52810,1,13799,906,2018-08-03 13:50:09,67.77,23.27
52811,1,9518,294,2018-01-17 14:27:40,199.9,21.89
52811,2,9518,294,2018-01-17 14:27:40,199.9,21.89
52812,1,22356,1388,2017-01-11 00:34:47,34.9,12.93
52813,1,1424,11,2017-09-26 12:25:08,23.99,15.1
52814,1,2741,629,2018-08-06 20:05:18,64.8,27.4
52815,1,11821,39,2017-12-29 20:08:56,76.89,16.98
52816,1,2232,59,2017-12-14 17:12:48,118.0,8.08
52817,1,3928,175,2017-06-27 10:10:15,99.0,9.44
52818,1,10068,86,2018-01-26 14:21:31,42.99,13.37
52819,1,22357,160,2017-02-24 12:55:35,67.99,11.87
52820,1,22358,393,2017-03-27 20:03:16,39.8,14.12
52821,1,1080,11,2017-08-01 10:05:40,56.99,8.72
52822,1,13947,26,2017-03-23 19:16:27,139.0,19.56
52823,1,14544,2309,2018-02-26 07:07:26,145.9,18.82
52824,1,5989,224,2018-07-11 21:51:39,149.9,18.18
52825,1,2548,817,2018-06-13 10:58:07,249.0,10.1
